tract,percent_non_citizen_2016,percent_non_citizen_2015,percent_non_citizen_2014,percent_non_citizen_2013,percent_non_citizen_2012,percent_non_citizen_2011
2508.0,6.120104339601524,6.175,4.02,2.799,2.333,1.5419999999999998
2510.0,1.3013113124174005,0.982,1.713,1.074,1.636,1.771
2511.0,1.1493221723925782,0.8009999999999999,1.266,1.5019999999999998,0.8109999999999999,0.8809999999999999
2512.0,2.8819461766220806,2.7230000000000003,0.617,1.537,0.0,0.6970000000000001
2513.0,3.329645512651302,3.2569999999999997,0.6970000000000001,0.405,0.042,0.47
2514.0,1.4799069806621978,1.2209999999999999,0.69,0.785,1.442,0.635
2515.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.14300000000000002
2516.0,3.869075463321106,3.605,4.391,4.281000000000001,1.197,1.082
2517.0,7.159364542921418,7.24,5.651,4.018,3.41,4.195
2518.0,1.3067396171235761,1.06,0.0,0.0,0.0,0.0
2519.0,0.3643833531118827,0.0,0.317,0.33399999999999996,0.247,0.637
2520.0,0.6804536254104352,0.303,1.052,1.239,1.021,1.472
2521.01,2.6480144971117516,2.4330000000000003,1.175,2.804,2.245,1.237
2521.02,2.770060058870695,2.517,2.5989999999999998,1.9869999999999999,0.0,0.0
2522.01,0.35314425213279954,0.0,0.133,0.10800000000000001,0.113,0.138
2522.02,0.8352193405459163,0.531,0.24600000000000002,0.0,0.0,0.33
2601.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2602.0,1.062265704226471,0.732,0.79,0.8640000000000001,0.0,0.0
2603.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2604.0,0.5834127958682698,0.249,0.319,0.066,0.066,0.084
2605.0,0.8223396145208268,0.501,0.599,0.11,0.0,0.0
2606.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2607.0,4.029092419353594,3.8710000000000004,5.2170000000000005,0.9,0.706,0.74
2608.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2609.0,1.0703457896219777,0.7809999999999999,0.5379999999999999,0.0,0.0,0.0
2610.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2705.0,3.2518106501782933,3.142,0.8290000000000001,1.3530000000000002,0.723,2.285
2712.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2713.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2714.0,0.35108223154969276,0.0,0.087,0.073,0.077,0.645
2715.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2718.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2801.0,6.242125763618341,6.196000000000001,5.242000000000001,7.312,8.54,7.9239999999999995
2804.0,1.3577202121291947,1.057,1.025,1.585,2.211,1.7919999999999998
2808.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2809.0,1.571332222755219,1.239,1.392,2.177,0.866,0.945
2819.0,37.39596914326955,38.993,37.282,27.764,22.08,21.173000000000002
2827.0,9.02298276633895,9.221,6.827999999999999,5.8660000000000005,5.388999999999999,7.364
2828.0,17.444958660702127,18.062,17.827,14.214,19.525,13.529000000000002
2831.0,18.904072927066238,19.403,19.180999999999997,19.546,17.507,19.92
2832.0,5.8056102620816565,5.805,3.5789999999999997,5.294,5.976,6.471
2838.0,5.02169146612238,4.921,4.752,4.001,4.1930000000000005,3.4389999999999996
2909.0,0.7711010489859247,0.451,0.522,0.0,0.0,1.307
2912.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
2916.0,20.694038970873166,20.838,26.368000000000002,30.011999999999997,22.935,21.074
2922.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.667
2924.0,1.0017889237192816,0.695,0.847,0.0,0.0,0.0
2925.0,0.5978457177987833,0.24,0.585,0.478,0.0,0.0
3005.0,38.90743366099433,40.391,40.564,41.343,44.633,43.742
3006.0,27.205638589882895,27.895,32.107,30.918000000000003,28.89,28.245
3007.0,29.268852237839205,30.101999999999997,31.87,36.058,36.194,38.991
3008.0,32.36613865819295,33.184,38.768,42.608000000000004,44.961999999999996,49.033
3009.0,35.39359336441605,36.486999999999995,40.5,40.816,41.662,43.254
3011.0,33.144447937589014,34.176,37.304,39.301,42.431000000000004,45.251000000000005
3012.0,25.307529026078775,25.691999999999997,31.125999999999998,38.466,38.148,39.589
3016.0,28.266246756318033,28.928,34.545,34.906,34.859,33.917
3017.01,34.49630641220476,35.626999999999995,36.245,39.446999999999996,37.591,32.089
3017.02,36.700054224961015,38.162,38.035,40.585,51.166000000000004,49.141000000000005
3018.01,38.240971845420205,39.608000000000004,40.415,41.523999999999994,41.599,41.919
3018.02,34.41145033140694,35.852,32.24,36.635,43.125,44.674
3018.03,40.36166252526062,42.093,39.929,37.605,40.434,42.336000000000006
3102.0,8.293209332497153,8.35,7.5360000000000005,6.934,5.2410000000000005,4.371
3103.0,23.00882579511019,23.909000000000002,19.089000000000002,19.188,14.544,7.809
3104.0,23.276840401978667,24.324,20.195999999999998,16.602,18.635,18.929000000000002
3105.0,26.015872154609752,26.795,31.069000000000003,30.711,40.446,42.882
3106.0,23.767129961827443,24.479,23.848000000000003,27.462,27.587,25.495
3107.0,25.548888956261926,26.25,31.506999999999998,31.24,40.766999999999996,42.611000000000004
3108.0,31.310634998872636,32.291,34.135999999999996,37.796,41.086999999999996,39.925
3109.0,27.983486152966258,29.061999999999998,26.752,30.491,36.553000000000004,35.379
3201.0,15.819911452602188,16.399,13.062000000000001,12.181,12.735999999999999,13.135
3204.0,12.44750345882294,12.687999999999999,12.089,10.216000000000001,6.662000000000001,6.824
3206.0,15.999803024146916,16.427,15.659,16.289,17.192999999999998,17.089000000000002
3301.0,9.631070582432633,9.752,9.157,10.229,11.892999999999999,11.759
3302.0,6.714698244445676,6.702000000000001,6.337000000000001,6.486000000000001,7.877000000000001,7.91
3403.0,22.16380357913426,23.107,21.625999999999998,16.570999999999998,22.586,21.246
3404.0,40.604082740493745,42.294,37.931,37.288000000000004,30.706,30.685
3405.0,22.719558124648145,23.45,23.045,24.355,26.741999999999997,30.598000000000003
3406.0,1.3630441866487542,1.091,0.938,0.0,0.0,0.0
3501.0,37.53304810772319,39.413000000000004,32.076,27.474,27.778000000000002,23.769000000000002
3504.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
3510.0,22.01457745583513,22.609,21.059,27.936999999999998,26.947,22.858
3511.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
3514.0,0.45538469301579043,0.0,0.0,5.846,6.369,8.107999999999999
3515.0,23.22316729209841,23.714000000000002,34.217,23.794,30.682,22.221999999999998
3602.0,15.628884229973675,16.062,15.47,11.163,7.143,4.352
3801.0,0.8721156270174532,0.519,1.0979999999999999,0.975,0.762,0.748
3802.0,1.3896994180698812,1.064,1.199,1.3019999999999998,0.0,0.0
3805.0,0.6785348624926412,0.358,0.244,0.0,0.0,0.0
3807.0,2.228784080552333,1.939,2.549,1.899,1.006,0.7
3812.0,1.492353422384863,1.244,0.925,0.946,2.985,3.218
3814.0,0.3353630840820655,0.0,0.0,0.0,0.8690000000000001,0.996
3815.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
3817.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
3818.0,1.783223581696238,1.5319999999999998,1.633,0.0,0.0,0.0
3819.0,1.7599788657719349,1.494,1.392,0.899,0.8490000000000001,0.0
3901.0,5.2580449059961705,5.164,5.051,4.36,4.532,2.687
3902.0,3.5156464294398964,3.27,3.299,4.525,3.0789999999999997,7.611000000000001
3903.0,1.7669424517516747,1.514,0.825,1.31,1.422,1.7919999999999998
3904.0,1.2423635222350744,0.9279999999999999,1.3869999999999998,0.94,1.324,1.785
3905.0,4.753668088480455,4.6419999999999995,4.078,4.627,5.375,3.887
3906.0,6.461436486272937,6.079,10.071,14.779000000000002,13.595,11.634
3907.0,20.171746545318243,20.958000000000002,18.447,14.83,14.644,15.175
4003.0,0.8459368949076203,0.531,0.602,0.0,0.0,0.0
4004.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4005.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4008.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4101.0,16.019180297463468,16.203,21.421,16.249000000000002,13.481,14.12
4102.0,28.034255046456856,29.081,28.125,26.296,26.793000000000003,25.046
4105.0,6.229281177207253,6.093999999999999,6.957999999999999,6.247999999999999,3.853,3.3369999999999997
4106.0,8.992434211423774,9.039,8.457,9.471,7.952000000000001,10.845999999999998
4107.0,12.045734995895549,11.927,18.07,15.575,11.918,12.022
4108.0,12.790547142850814,12.995999999999999,14.558,13.439,15.355,12.915999999999999
4109.0,10.110258001275719,10.335999999999999,9.579,6.756,7.952999999999999,10.216000000000001
4110.0,10.934297926526076,11.175999999999998,8.904,10.71,11.472999999999999,12.164000000000001
4111.0,18.077252945006393,18.844,11.71,15.895999999999999,15.622,17.195999999999998
4112.0,12.598151989983679,12.955,11.354000000000001,11.196,14.192,13.854000000000001
4201.0,3.477980343883922,3.236,4.085,3.9360000000000004,3.8939999999999997,2.648
4202.0,4.85398708877449,4.687,4.159,6.537000000000001,5.8420000000000005,2.262
4203.0,10.233232202245574,10.419,10.637,9.475,13.467,12.030999999999999
4204.0,7.0817664562655835,6.656000000000001,10.362,15.774000000000001,9.43,11.314
4205.0,1.9581101822149587,1.681,1.525,1.3019999999999998,0.0,0.0
4206.0,0.5358149666013364,0.188,0.243,0.436,0.242,0.0
4207.0,4.1193659772629285,3.937,4.066,3.5060000000000002,2.292,1.171
4208.0,1.8708755159749537,1.614,1.091,1.09,0.48,0.9740000000000001
4212.0,1.2296362740229405,0.9209999999999999,0.996,0.975,1.011,0.0
4301.01,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4301.02,2.8764032484207966,2.415,7.117999999999999,6.223,5.79,8.37
4302.0,1.0787465651396544,0.7090000000000001,1.6440000000000001,1.679,1.148,1.044
4303.0,0.3527249500270407,0.0,0.0,0.373,0.5,0.44799999999999995
4304.0,3.0198061756896197,2.733,3.014,3.553,0.765,3.553
4305.0,3.5411170372867704,3.299,4.288,3.46,2.722,2.025
4306.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4307.0,1.6556576804633925,1.374,1.29,1.7919999999999998,2.501,1.4369999999999998
4308.0,1.2846624266055282,1.014,0.65,0.0,0.0,0.0
4309.0,1.4514413402804496,1.205,0.446,0.0,0.0,0.0
4312.0,1.8850627895175376,1.547,3.0989999999999998,2.551,3.012,1.78
4313.01,2.466032104432872,2.173,2.602,3.6919999999999997,3.658,3.034
4313.02,2.963917769365303,2.708,3.117,2.3930000000000002,0.604,0.146
4314.0,0.6762547015315629,0.244,1.949,2.519,2.5269999999999997,2.269
4401.01,0.609323243320683,0.278,0.187,0.239,0.223,0.616
4401.02,1.285664705806656,1.0270000000000001,0.032,0.23600000000000002,0.0,0.0
4402.01,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4402.02,0.6639463823123757,0.35,0.0,0.0,0.0,0.0
4403.0,0.369500066387216,0.022000000000000002,0.045,0.044000000000000004,0.023,0.021
4406.0,1.3023094480125328,1.0070000000000001,0.924,0.835,0.89,0.0
4407.0,3.8425800286524843,3.818,0.9329999999999999,0.818,1.213,0.561
4408.0,1.8643051168985816,1.6059999999999999,1.294,1.035,0.748,0.0
4409.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4503.0,1.6654748074709502,1.386,1.13,1.8840000000000001,2.448,2.23
4601.0,5.027276971735703,4.905,4.842,5.193,5.8420000000000005,8.897
4602.0,9.942360092779571,10.186,6.2829999999999995,11.890999999999998,15.625,12.039000000000001
4603.01,10.85767556697311,11.097999999999999,9.019,10.415999999999999,11.450999999999999,12.122
4603.02,12.044313008215356,12.407,7.986000000000001,9.827,7.577999999999999,10.33
4604.0,1.1276198498967192,0.8140000000000001,0.888,0.877,0.91,0.858
4605.0,0.3829894631302106,0.0,1.021,1.0,2.08,2.217
4606.0,9.359577838422348,9.599,7.769,4.215,3.84,0.077
4607.0,14.289559353842336,14.386,17.063,20.599,20.743000000000002,20.43
4610.0,7.1412317574989235,7.222,5.997999999999999,2.722,1.128,0.9420000000000001
4701.0,0.34343725589956575,0.0,0.0,0.38799999999999996,1.226,1.156
4801.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4802.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
4803.0,0.9626488391504201,0.6659999999999999,0.419,0.0,0.0,0.07200000000000001
4804.0,0.36738789124204196,0.0,0.7040000000000001,1.6780000000000002,4.2,3.687
4805.0,6.958066103716388,7.006,4.448,5.33,3.173,1.504
4903.0,5.926219849358528,5.732,7.9910000000000005,4.688,0.486,0.28600000000000003
4904.0,1.0442736655085048,0.753,0.514,0.0,0.0,0.0
4905.0,3.2822772526034325,3.133,2.3930000000000002,1.794,2.438,1.7109999999999999
4906.0,0.2962735077147983,0.0,0.0,0.0,3.7689999999999997,1.814
4907.0,2.962626868748375,2.821,1.281,1.141,1.104,0.568
4908.0,1.1784003748638354,0.8759999999999999,0.955,0.977,1.703,1.39
4909.01,0.4610598190843272,0.09,0.688,0.633,0.685,0.828
4909.02,0.5337483320382308,0.19399999999999998,0.207,0.281,0.336,0.0
4910.0,0.34706929038284945,0.0,0.0,0.098,0.242,0.145
4911.0,0.3437066867618374,0.0,0.0,0.0,0.25,0.255
4912.0,0.8604057230927005,0.5670000000000001,0.0,0.0,0.0,0.254
4913.0,0.8698360820857496,0.539,0.8959999999999999,0.414,0.441,0.324
4914.0,1.1883204636685485,0.894,0.7040000000000001,0.44799999999999995,0.312,0.166
5001.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.419
5002.0,0.9414857364061897,0.602,0.861,1.335,1.548,1.078
5003.0,7.80713399036074,7.665,9.649,10.105,7.8260000000000005,10.968
5101.0,14.50461856477985,14.597000000000001,17.279,21.238000000000003,21.017,24.331
5102.0,5.130269021485735,5.063,3.804,3.447,2.193,1.5419999999999998
5103.0,1.098027336013018,0.818,0.39799999999999996,0.05,0.242,0.374
5201.0,24.107791208997092,25.011999999999997,24.846,19.262,20.137999999999998,19.804000000000002
5202.0,15.723394298003079,16.117,17.305999999999997,18.409000000000002,25.78,24.544
5203.0,17.597999339846382,17.984,18.165,20.915,20.198,24.095
5204.0,13.346343776811961,13.520999999999999,15.502,14.752,14.727,19.512999999999998
5205.0,10.631327458751803,10.997,6.2,6.671,5.936,7.25
5206.0,15.70589187816189,16.354,14.319,8.075,10.863,16.678
5301.0,15.255654240765713,15.635,15.83,14.548,15.297,12.248
5302.0,0.3549199687808331,0.0,0.163,0.157,0.16899999999999998,0.168
5303.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
5304.0,1.2864766605236957,1.01,0.397,0.39299999999999996,0.0,0.0
5305.01,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
5305.02,0.4682866571860868,0.0,0.0,5.952000000000001,5.672999999999999,6.56
5305.03,1.3089559571980183,1.006,0.7190000000000001,0.887,0.0,0.0
5306.0,1.8429110341955055,1.569,1.88,1.5030000000000001,2.312,1.128
5401.01,2.6143429708022365,2.408,0.35700000000000004,2.302,0.0,0.0
5401.02,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
5501.0,4.135228023927953,4.093999999999999,2.116,2.133,3.9219999999999997,6.082000000000001
5502.0,1.5067093427176863,1.082,2.094,5.452999999999999,4.755,4.603
5601.0,17.122068836503317,17.766,14.014000000000001,12.585999999999999,11.071,15.042
5602.0,6.245458181700184,6.295,4.437,3.339,3.355,2.063
5603.0,18.59513770610593,19.242,16.005,15.765,13.203,12.005999999999998
5604.0,22.184467041187382,22.805999999999997,22.724,23.599,20.605,11.477
5607.0,16.109149663013604,16.406,17.011,19.712,19.124000000000002,22.009
5608.0,10.239333857693953,10.538,6.906000000000001,6.8389999999999995,6.178999999999999,5.2589999999999995
5609.0,4.195079763030378,3.969,4.91,5.691,6.093,5.875
5610.0,1.9693351043066947,1.6880000000000002,1.145,3.512,4.234,5.825
5611.0,5.8089519807178025,5.704,6.001,6.301,6.835,6.791
5701.0,31.336523833868952,32.741,28.627,23.146,20.99,12.407
5702.0,27.67389480325616,28.726,25.772,26.248,24.31,20.97
5703.0,24.974386442785118,25.645,27.631,29.009,28.599,27.153000000000002
5704.0,23.575287330065898,24.465999999999998,24.108,20.53,24.447,16.474
5705.0,24.45475466402351,24.938000000000002,28.818,30.921999999999997,27.028000000000002,33.95
5801.0,29.760354304911594,30.891,27.57,28.589000000000002,24.717,19.427
5802.0,22.927016110707285,23.311,31.785999999999998,26.554000000000002,26.956,34.064
5803.0,31.16093439928857,32.297,31.276999999999997,32.652,33.536,40.528
5804.0,24.276648520027635,25.101999999999997,22.933000000000003,25.295,24.248,22.045
5805.01,35.33765431448554,36.874,32.852,31.611,32.043,27.688000000000002
5805.02,29.99970447996892,31.160999999999998,32.23,25.755,28.52,31.546
5806.0,30.355743544274418,31.396,30.443,31.795,28.781,29.026
5807.0,27.206538364947114,28.026,28.894000000000002,31.759,32.518,31.197
5808.0,37.33310774230752,38.57,38.832,46.188,47.19,46.618
5905.0,20.34446899165569,20.88,21.77,22.163,22.081,23.21
5906.0,16.465609165433847,16.805,17.324,18.703,17.691,16.671
5907.0,17.813757358746933,18.301,18.46,16.262,14.677,15.31
6004.0,21.946526906719086,22.568,24.895,20.709,20.0,20.17
6006.0,25.767796205311527,26.705,23.456,27.284000000000002,27.358,23.674
6007.0,11.272278199932202,11.47,11.545,10.507,11.544,14.321
6009.0,12.429807865242704,12.507,15.254000000000001,15.728,16.468,21.733
6103.0,27.83869443476975,28.897,27.829,28.659000000000002,34.104,34.984
6104.0,33.877478937333294,34.951,36.11,36.385999999999996,30.253,30.985
6108.0,0.6239697535343997,0.309,0.0,0.0,0.212,0.455
6110.0,16.14407237126251,16.756,13.889000000000001,11.719000000000001,13.374,15.674000000000001
6111.0,38.59809492955628,40.06,36.343,42.824,39.571999999999996,33.635999999999996
6112.0,28.917011184077822,29.836,31.496,31.997,33.589,30.621
6113.0,42.316766316629916,44.341,36.922,35.702,34.972,31.721999999999998
6114.0,33.55600235151315,34.655,36.936,38.122,40.344,40.18
6115.0,36.28825975753512,37.36,42.243,40.689,37.504,42.397
6116.0,11.883697700556445,12.032,17.332,8.14,11.024000000000001,11.908
6117.0,15.800883903765078,16.496,9.213,10.879000000000001,8.857999999999999,13.187999999999999
6118.0,22.90048945520516,23.785,23.945999999999998,13.828,11.894,15.681
6119.0,6.451484449131715,6.515,5.896,3.9739999999999998,7.67,5.317
6120.0,2.6241205404289887,2.356,2.7739999999999996,3.0039999999999996,2.91,0.305
6121.0,3.266226109457741,3.0189999999999997,3.464,2.458,0.0,0.0
6201.0,24.30735904402753,25.13,23.987,23.863000000000003,22.676,21.609
6202.0,27.055043290656073,27.991999999999997,29.308000000000003,27.771,32.571999999999996,25.930999999999997
6203.0,16.306606738298115,16.646,16.255,20.871,21.761999999999997,22.283
6204.0,23.51250565082144,24.198,23.13,28.555,28.693,26.451
6301.0,33.56762546620616,35.024,30.660999999999998,27.315,23.623,20.172
6302.0,25.601066623654084,25.868000000000002,35.679,38.150999999999996,37.585,36.527
6303.0,32.06228636511697,33.194,32.126999999999995,35.451,35.709,32.433
6304.0,36.210426432616266,37.571,37.425,34.364000000000004,31.105,27.526
6305.0,35.99635680522538,36.955999999999996,41.453,42.888999999999996,35.681,33.535
6308.0,31.06894804884032,32.044000000000004,35.448,36.443000000000005,42.023999999999994,42.64
6309.0,31.471372924078132,32.317,37.972,37.395,38.488,43.026
6401.0,19.483466880018547,20.194000000000003,17.805,20.924,27.973000000000003,37.005
6403.0,6.643837225737905,6.455,8.68,9.124,8.277000000000001,5.8660000000000005
6404.0,5.022630903905765,4.843999999999999,5.311,6.734,6.934,4.956
6405.0,6.674262064251975,6.757000000000001,5.938,3.279,5.778,7.121
6406.0,14.994363620903611,15.119000000000002,18.412,19.525,18.054000000000002,13.394
6407.0,15.40480509427968,15.74,17.651,16.235,19.508,21.415
6408.0,14.66831868806472,14.992,15.293,13.575,12.085999999999999,10.638
6501.0,27.12478579430023,27.885,28.846999999999998,31.238000000000003,27.724,30.430999999999997
6502.0,16.909194252384538,17.418,15.443,16.697,16.811,16.465
6503.01,20.06493266833006,20.559,20.526,22.569000000000003,19.480999999999998,21.081999999999997
6503.02,23.020037837570754,23.711,25.82,24.441,28.39,29.517
6504.0,25.924190669614127,26.494,30.45,32.575,30.241,29.043000000000003
6505.0,17.34344852794817,17.676,21.115,18.262999999999998,18.45,21.162
6603.01,24.954866038958308,25.905,25.475,17.997,15.562000000000001,15.838
6603.02,31.841174390347334,33.12,30.32,29.980999999999998,29.629,25.319000000000003
6604.0,29.552836085718717,30.569000000000003,31.23,31.17,33.019,31.599
6605.0,31.267060264770123,32.379,31.585,29.884,25.038,24.823
6606.0,11.39868960776083,11.561,11.745999999999999,10.222999999999999,8.027000000000001,12.056
6607.0,0.9457250195236793,0.626,0.56,0.45299999999999996,0.0,0.0
6608.0,18.64592403489695,19.164,19.012,20.213,21.872,16.441
6609.0,3.2481497590512816,3.005,4.315,2.983,3.595,6.138
6610.0,4.472855910761349,4.436,2.519,2.5839999999999996,3.8560000000000003,3.489
6611.0,12.175401132414622,12.57,10.267000000000001,9.02,11.907,13.62
6701.0,1.1210899400831673,0.83,0.75,0.0,0.0,0.33399999999999996
6702.0,5.857544741844022,5.727,6.396,6.037999999999999,5.0089999999999995,0.0
6703.0,2.975490457616919,2.8310000000000004,2.1719999999999997,0.0,0.0,0.0
6704.0,4.644175604559467,4.58,2.745,2.701,1.611,1.2309999999999999
6705.0,7.140701033327699,7.276,6.058,1.65,2.287,2.476
6706.0,4.522863977547548,4.3839999999999995,4.218,4.553999999999999,5.3020000000000005,0.0
6707.0,1.0767826007263297,0.8059999999999999,0.0,0.0,0.0,0.0
6708.0,1.3327102521906897,1.078,0.11800000000000001,0.3,0.285,0.0
6709.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
6711.0,1.3301587988540398,1.035,1.077,0.787,0.9279999999999999,1.001
6712.0,0.305129318636624,0.0,0.0,0.0,3.112,2.8689999999999998
6713.0,1.834306569329737,1.601,0.594,0.599,0.0,0.0
6714.0,1.305790476221343,0.937,2.253,2.289,2.481,2.454
6715.0,4.469069398726629,4.416,3.319,1.18,1.121,1.395
6716.0,3.3278801741354247,3.153,2.8369999999999997,2.176,2.331,0.0
6718.0,2.4827480077945343,2.381,0.0,0.0,1.48,0.9570000000000001
6719.0,0.41339343117640287,0.0,1.371,1.3769999999999998,1.535,1.422
6720.0,0.8884713432041753,0.598,0.0,0.0,0.0,0.0
6805.0,0.7922485551385341,0.47100000000000003,0.623,0.0,0.0,0.0
6806.0,2.265049994533501,2.008,1.568,1.591,0.0,0.0
6809.0,1.9056566604711647,1.693,0.561,0.38299999999999995,0.28,0.777
6810.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
6811.0,1.006165879155522,0.728,0.0,0.0,0.0,0.0
6812.0,1.2017198773516053,0.9440000000000001,0.0,0.0,0.0,0.0
6813.0,3.67905732676775,3.592,2.657,0.0,0.0,0.0
6814.0,0.9681414906173945,0.6859999999999999,0.0,0.0,0.0,0.0
6903.0,0.3762935855557777,0.0,0.131,1.401,1.577,1.442
6904.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.28
6905.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
6909.0,0.5654653568093885,0.226,0.225,0.21100000000000002,0.0,0.0
6910.0,2.541144706153135,2.27,2.627,3.122,3.252,0.0
6911.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
6912.0,0.5516839018664759,0.226,0.0,0.0,0.0,0.0
6913.0,2.427345108795221,2.144,2.217,2.525,0.845,1.004
6914.0,0.3607673029222804,0.0,0.184,0.34,0.233,0.43
6915.0,0.7516002770073313,0.44,0.47100000000000003,0.0,0.594,0.607
7001.0,6.417518039635771,6.412000000000001,5.651,4.615,4.303999999999999,4.336
7002.0,18.709789836655332,19.262999999999998,18.914,17.951,17.991,19.982
7003.01,14.774242580427048,15.152000000000001,13.164000000000001,14.314,12.04,11.187000000000001
7003.02,10.944890378891934,10.895999999999999,15.213,13.004000000000001,11.624,9.717
7004.01,4.861938512329697,4.6160000000000005,6.692,6.335,5.643,6.197
7004.02,6.296514090356307,6.226,5.859,5.982,4.621,3.391
7005.01,2.5721991363677934,2.4,0.8390000000000001,0.9790000000000001,0.406,0.0
7005.02,2.5322443417221407,2.34,1.3659999999999999,1.25,1.185,0.0
7101.0,1.6829510517244024,1.395,1.351,1.525,1.365,1.982
7102.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.19699999999999998
7103.0,2.178885231461579,1.614,7.8389999999999995,6.3389999999999995,5.6339999999999995,4.271
7104.0,1.2288732362243544,0.9570000000000001,0.511,0.0,0.0,0.6970000000000001
7105.0,0.76042748985424,0.43200000000000005,0.484,0.231,0.0,0.0
7106.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
7107.0,1.3709738165897234,1.056,0.965,1.864,1.714,0.03
7108.0,0.7665453914156686,0.441,0.325,0.314,0.0,0.27699999999999997
7109.0,0.3470764778279811,0.0,0.0,0.0,0.0,0.0
7110.0,1.5634740747430784,1.2690000000000001,1.19,1.492,1.325,1.084
7111.0,0.3418330829290615,0.0,0.0,0.0,0.389,0.507
7112.0,0.3470764778279811,0.0,0.0,0.0,0.0,3.298
7113.0,1.4937235615802469,1.19,1.266,1.265,0.804,0.122
7114.0,0.5948269418588717,0.256,0.222,0.28,0.0,0.0
7115.0,0.34212962454288215,0.0,0.0,0.0,0.36700000000000005,0.282
7201.0,3.07232865015052,2.9410000000000003,1.465,0.677,0.293,0.0
7202.0,1.256124928167067,0.951,1.013,0.9,0.914,0.405
7203.0,0.5668116669231165,0.249,0.0,0.45799999999999996,1.551,1.014
7204.0,0.8407701567013028,0.517,0.557,0.47100000000000003,0.503,0.536
7205.0,0.9327996521485398,0.634,0.228,0.27899999999999997,0.326,0.28600000000000003
7206.0,0.5272323135963499,0.175,0.23399999999999999,0.782,0.838,0.713
